# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Fri Jul 04 14:54:03 EDT 2025 [seed=5707]
# -overwrite -beagle_cuda -beagle_double -beagle_order 1 -seed 5707 -errors 1000 vc.drc.2025.onlycamps-rc-bs-400m.xml
state	serotype.rates.Hikojima.Inaba	serotype.rates.Hikojima.Ogawa	serotype.rates.Inaba.Ogawa	serotype.rates.Inaba.Hikojima	serotype.rates.Ogawa.Hikojima	serotype.rates.Ogawa.Inaba	serotype.indicators.Hikojima.Inaba	serotype.indicators.Hikojima.Ogawa	serotype.indicators.Inaba.Ogawa	serotype.indicators.Inaba.Hikojima	serotype.indicators.Ogawa.Hikojima	serotype.indicators.Ogawa.Inaba	serotype.nonZeroRates
6080000	0.037222066643738894	0.45775156351213636	1.4993837649204562	0.4795085729390986	0.21204047460048647	0.7453580958167885	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6120000	1.3644789576751308	0.20509925479622523	1.8388234283142737	0.9564684326820235	0.22975563841741875	1.3271972298847083	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6160000	2.952721462807249	0.43107480614342963	1.585419286590361	0.5121596011201314	0.2859000953589165	0.7231085211413432	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6200000	0.3464946976835943	0.08897736550264927	1.6051218446796327	0.4050269731813155	1.2243816884318162	1.8927481877065646	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6240000	1.7448825757623028	0.7621154582548347	1.5967911490934936	0.9079879740944838	0.41569954975912565	1.01070784983949	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6280000	0.08937062080358672	0.6833785791473503	2.2516861501913286	1.1371822307876165	0.2033910231533505	2.417988448767049	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6320000	0.3617620793785843	0.8509013547121188	1.0760021107058975	1.0481350864890209	1.3389428958865883	1.9157308788325793	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6360000	0.42822517451509373	0.15014926535315426	1.7988048135604462	1.6298835065642128	0.9414975463783213	1.7363588544827275	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6400000	1.2603792319892189	0.9533535780668992	0.72943076012931	0.46194284251779044	0.23371296222168697	1.711389948978279	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6440000	0.3611112024756704	0.4752115240689041	0.6103132449676538	0.7549426241565094	0.779750102877173	1.4051083067894532	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6480000	0.5116318029243689	0.6426568485070651	2.1596082364575344	0.2919683733887579	1.099863409737422	1.5124875946223153	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6520000	0.8848524594057863	0.8960126710380228	1.496344790160984	0.9092998855405111	0.5820266720264888	1.3391359353512493	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6560000	0.07561346221638177	0.4680252508432563	2.6905993811305766	0.9192653537853581	0.7015590044321919	2.3812109773426426	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6600000	0.10882761946441671	0.07036841491573947	1.6964033476651608	0.45665268290872485	0.3985407628233591	0.8431958201133162	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6640000	0.2835202523502221	0.1268405457821127	1.1091135185988326	0.2199687781511733	0.5102116541841958	0.8380426404780053	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6680000	0.028351829184831645	0.14105270508134454	0.9822510515071604	0.24135906631294582	0.20739937756139348	0.47368083763629415	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6720000	0.025124736377962607	0.08613545846416974	1.4553214751274821	0.3836881988217405	0.4009204173844997	0.6487001706683279	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6760000	0.1438296611675204	0.4173449346303793	0.803201804528162	0.44865923043131517	0.19608677563297178	1.1921934442683586	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6800000	0.37374139904240733	0.5480296785934138	1.328533951320068	0.718315737098808	0.5436290105982705	0.9398096103114079	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6840000	0.08496299799662656	0.7524476830942897	1.8276439870925176	0.49879642193114804	0.607190079211039	1.1362554337620456	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6880000	3.3700104086873695	0.20686300870775887	0.5257972319886147	0.28898333653054076	0.09016568027522384	0.4467648081435097	0.0	1.0	1.0	1.0	1.0	1.0	5.0
6920000	0.05193622706282729	0.37413780138997116	1.5449560783767977	1.4353180137341284	1.166777738543744	0.788875311728566	1.0	1.0	1.0	1.0	1.0	1.0	6.0
6960000	0.7383106794598454	1.199459740705432	1.9583432701617236	1.1740975786829273	0.4796133832540261	0.9214872215050606	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7000000	0.6504583903684523	0.9055315400096561	1.0765863944436413	0.3645831105895346	0.5042957019181726	0.8704336319400964	1.0	0.0	1.0	1.0	1.0	1.0	5.0
7040000	0.0469773097317792	1.0893362633403878	2.512712860550659	1.2351477203813617	0.7152798506745991	0.8444623653788055	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7080000	1.3418695744714106	0.5508161491063405	1.811888313558808	1.9334010103092203	0.6564539094087867	3.1493215775144425	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7120000	0.7264524169808446	0.47975684903593097	1.3043736960530952	0.22428711843334045	0.5721781646388905	1.0825078567136817	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7160000	0.26640068690803115	0.10808836772671171	0.9731929073294782	0.3545969284516683	0.7706271946229933	0.6911434257629481	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7200000	0.6762658483697931	0.8582504484566867	0.5365933507342605	0.5117233387253881	0.22217070399508884	1.1715295352533197	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7240000	1.523412037841219	0.2194499716541019	0.5750298642375696	0.33007590243957646	0.45479346568677126	1.0812607514070693	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7280000	1.3999169082681298	0.02617630038497768	0.5717781624855411	0.21075490216389536	0.3148853519734978	0.6309804646539763	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7320000	0.1790652363445798	0.9581194871963116	0.9494208654886649	0.3301052178071665	0.28565150551997165	0.8839114897940432	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7360000	0.21141845876319776	0.4887552975333015	1.9908711987543162	1.317756756466104	1.1394263892918073	3.3090860971226608	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7400000	2.445214182476123	0.7595474600532597	1.3648049228694987	1.2204586561465527	1.201992118498592	1.7384287701649717	0.0	0.0	1.0	1.0	1.0	1.0	4.0
7440000	0.09845098813398578	0.27906255946180814	1.7378932617978782	0.6456018103655369	0.5228413916762097	1.4395540223001317	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7480000	0.37162934930453884	0.48193604827208364	0.2923832235198838	0.13642586004034363	0.15161556643922258	0.2316646675199384	0.0	0.0	1.0	1.0	1.0	1.0	4.0
7520000	0.18467161875905005	0.25866795231496176	3.01272691754853	1.276509654362834	0.8422400382249396	2.0526110576144108	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7560000	0.6407220029467914	0.5969319493499586	2.0409550499762887	0.7180593382314163	0.410430696637586	1.5480988423374271	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7600000	1.3406569801275883	0.22146390606768904	1.096496657724017	0.574720142873467	0.19063857839472015	0.8885995705952234	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7640000	0.5383739161044758	0.4972635277141937	2.0407323158573254	0.5544771922645849	1.090729057188486	2.104944645296242	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7680000	1.723440786527523	2.129595604075884	3.297798414075375	1.232746372252784	0.7165904109145134	3.0969152335889802	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7720000	0.5619636345178335	0.9723423107827119	2.153310079159949	0.7949187374400044	0.6034227412195499	1.5162389818390345	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7760000	0.12028348193018513	0.8394494483151378	2.036705498434563	0.7727834271740157	0.5575111528273501	2.1210399628429326	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7800000	1.871879040289495	1.283550716265419	3.8756735047655826	1.4543166706287136	0.8781789671718828	3.4784909326764764	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7840000	1.2872550340468267	0.11825901884535091	0.3716394313405069	0.23605889821947354	0.2159129587817324	0.4878682951756733	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7880000	0.751073003251477	0.19480819968214627	1.8248104102411227	0.3990973417130606	0.4143958186736568	0.8049427676486955	0.0	1.0	1.0	1.0	1.0	1.0	5.0
7920000	1.0915270502610772	0.4599213833404988	1.8957349472222529	0.7102131772633187	0.802720164124983	2.3110918229383732	1.0	1.0	1.0	1.0	1.0	1.0	6.0
7960000	0.16469877720534332	1.3474443718127402	0.4825233757004269	0.17678716441235676	0.7264821882503741	0.9027777974683465	0.0	0.0	1.0	1.0	1.0	1.0	4.0
8000000	0.5346967177709468	0.5833106610062587	3.0264081021478515	0.8670052568772788	0.4015690524540098	1.5844720823666167	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8040000	0.2494034982211387	3.111317472418418	1.5404416403452477	0.49941491244589997	0.6566706952035554	3.010757008898071	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8080000	2.025436651628333	0.5185916232213252	2.9650551943673626	0.5190445807872232	1.038086696392647	4.981175751450039	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8120000	0.6191869243338022	0.5536093993052315	1.615323811680899	1.3631416210676024	0.6311520846678582	0.9072099986070962	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8160000	0.153614549572857	0.5628739835163321	0.8263327935707024	0.5363169081865922	0.3192520954696189	0.4222363613374598	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8200000	1.0960078095279286	0.3752249832835632	1.2583984486238728	0.4091488578784988	0.4195695409010007	0.7152096946051172	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8240000	1.1269921292635041	1.4930067448212314	3.9611595888910203	2.398604549538957	0.8911216158253212	2.2587194802032715	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8280000	0.3642989188787207	1.2461653415401448	2.9276157678089136	1.6350068030466918	0.7568468773310201	2.803849260117027	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8320000	1.0704072331481904	0.41608328586366083	0.3057889916751218	0.501588402106813	0.17683896039012698	0.8669163127690391	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8360000	0.7843210012744152	0.6361299390371554	2.487091336958855	0.3868627660282621	1.3044164345989655	2.3787321634250653	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8400000	2.1302574935113316	0.5439891443555201	1.2973179626428832	0.9535442600581122	1.6815918598843849	2.0640497008077516	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8440000	0.0542300044830563	0.757825239776522	0.7625549542252709	0.6590201646601881	0.5316180354482803	1.3085868165169754	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8480000	1.7056172400079403	0.5634937078503661	1.8758942517158899	1.0222802341961204	1.262303292066284	2.762841358793236	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8520000	1.007346368817895	1.07462326753517	1.9034899121227113	1.0407158526800468	1.0980560352888602	1.0471884755929903	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8560000	0.7993590403234183	0.10821418958139332	1.0751404975280279	0.23060534125947307	0.5037878208949214	0.9649485622855599	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8600000	0.6037827840012665	0.042938534919053584	0.6162435217324813	0.2254013671843715	0.42709965734596794	0.6969676588692413	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8640000	0.340574083179776	0.5865543842930854	0.45266245809559785	0.5379211960751658	0.3836419105091051	1.1948999301845633	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8680000	0.0318031177619762	0.6461817490669506	2.1090989983313997	0.967653633012328	1.1637646744357515	1.8537420661101307	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8720000	0.39808566666154727	0.18871322155978568	2.348772904543776	0.851880796071371	1.4152020676711785	1.769263912418804	1.0	0.0	1.0	1.0	1.0	1.0	5.0
8760000	0.9422863868172859	0.8616087692850531	0.9707675411885253	0.53607184368938	0.5762939283590816	1.0970866608004528	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8800000	0.04117377138436018	2.3451387428163453	0.6926188105893512	1.4289267613875094	1.2424431451579419	1.4212241769499492	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8840000	1.8901676955362678	2.1931916778357596	1.362936180789976	0.9502515330321097	1.3038765284170046	2.9742480799504434	0.0	1.0	1.0	1.0	1.0	1.0	5.0
8880000	0.10610756196829496	2.5700932867089192	3.956678703926568	0.7161693813983074	2.85746795387509	2.85925716997279	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8920000	0.2549715345380145	0.6557126197895122	1.281460709968663	0.8029931548625475	1.026743326206367	1.5103133090398446	1.0	1.0	1.0	1.0	1.0	1.0	6.0
8960000	2.6226435071840143E-4	0.9940737897017058	1.4680393337528832	0.8021866193187933	0.2341601966045147	1.7228975981150867	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9000000	0.6299842373197292	1.1122415114454225	1.0363409074164978	0.9757169430857827	1.633747791105049	1.9702219489961277	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9040000	0.17260067537537888	0.7595842396856508	2.1573181578066	0.4873810800114964	1.265307541877914	3.1867526603040424	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9080000	0.3124494137973728	0.31006133384228307	1.0984317690202348	0.22050323363830351	0.3868382932142331	0.5322556290926259	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9120000	0.3352748431716324	0.002240852183281973	2.495049296338788	1.3450105867169944	1.551647358307931	2.0875837325585924	0.0	0.0	1.0	1.0	1.0	1.0	4.0
9160000	0.17491312660755853	0.08096923111073097	1.4354796840008481	0.851094484570197	0.6184028398598831	0.6316806129063773	0.0	0.0	1.0	1.0	1.0	1.0	4.0
9200000	0.0274541552930675	0.444807917256079	0.26966832931513146	0.38946313252254816	0.8064199636617325	1.3892072760483438	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9240000	0.8265511306880243	0.31862605236012964	0.8901563909971184	1.1070374637471727	0.8084413360900977	2.471105684310416	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9280000	0.018209433092634984	0.23179263598740213	0.8947730815830462	0.639353405861161	0.4257306232758254	1.4384606381674196	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9320000	2.390674256785001	0.3514455825271195	2.4397146617596683	0.9495591562579523	1.8509737591502657	2.961747478904249	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9360000	0.6154423386461996	0.21939660030435576	1.475835360301251	1.2258970174489239	0.9687821109231995	1.1344475234299798	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9400000	1.5641246536912359	0.38792794530177666	0.8252332514156542	0.22929381891271602	0.5727973152891237	0.7414580644789537	0.0	0.0	1.0	1.0	1.0	1.0	4.0
9440000	0.769679873535538	0.6043759649856584	3.029457951189027	0.4509138210704743	1.3234391243177552	0.8579864176762918	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9480000	0.23078233401807338	2.524963040380939	1.3421568894357698	1.0738341401474216	1.1375142966985323	1.414985721549752	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9520000	0.02471325990474126	0.12902316558121127	1.1353510621134282	0.5708623833444743	0.48253090046391334	0.7005214553972164	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9560000	1.2472876329583322	1.0793477691909392	3.4497196581489415	1.4190153609570941	2.191983797859844	2.305057973997462	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9600000	0.24905388443363488	1.977579395452808	0.695525770762203	0.5590549712776995	0.6027174978936954	1.095612210777512	1.0	0.0	1.0	1.0	1.0	1.0	5.0
9640000	0.2997197871112761	1.0094450204824212	0.8400079159957589	0.6760858449242313	0.4988393602218332	1.290655098318368	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9680000	0.39325624896900246	0.1779331861083899	1.905065744451433	0.2740249558630763	0.6178892026692877	1.5690600752552948	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9720000	0.08306107842429272	0.36441467518889115	1.554243195011629	0.9554090003050502	1.0855608078778014	1.6683501238149794	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9760000	0.9341644002246614	0.3304273067636784	0.8019669848141793	0.5015716063604894	0.7220493928861991	2.2414477728608	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9800000	0.42149475389433366	0.4178427706569274	0.9345199988137624	0.37176558982957636	0.31571721850453266	0.5743296404453021	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9840000	2.1522187798682513	1.941908687053467	3.0946111837109944	1.0582859701763674	1.8212027333303213	3.02265930892465	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9880000	1.0040972230909988	0.7794052656548792	1.156840717614373	0.8915909152521327	0.7843136365684574	1.4994249179498316	1.0	1.0	1.0	1.0	1.0	1.0	6.0
9920000	0.2522987799892174	0.4825800991084154	1.0380743135005333	0.38602199984612584	1.823832802197545	1.1918830429904255	0.0	1.0	1.0	1.0	1.0	1.0	5.0
9960000	0.2786532051814441	0.2149450799799519	1.0713968890370538	0.41101144366819153	0.17902415700508578	0.8210968474954445	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10000000	0.2780662657318065	0.9526070908979941	1.525400042650376	1.0872530462286434	1.155920499122406	2.246566668104209	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10040000	0.9864266561217125	0.9398125251661547	0.9321029370303073	0.6917976515755544	0.5148256414744086	0.8324338915125992	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10080000	0.3530792527224874	2.107612716743565	2.5705247554212116	2.789841602695034	0.7683817452459667	1.7556956578342386	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10120000	0.577960534629666	1.0304822407642509	0.9869281618876629	1.3486861775641916	0.6229653807718567	1.7819801816931025	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10160000	0.4294241145492943	0.571819227629634	1.6676124348823251	0.49128244221169437	0.9884222700217382	2.2381903986885914	1.0	1.0	1.0	1.0	1.0	1.0	6.0
10200000	0.24216609911504677	1.0593227745189486	1.1609613135750336	0.5316546977248285	1.4411969500159207	2.180195830407757	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10240000	0.13219931265051027	0.6547482212405947	0.9036879766664629	0.34237931627284757	0.42299455192900326	1.3023307288473027	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10280000	0.19244226553986646	1.1172315001316717	3.8842424992492686	0.8853021370192058	1.3486417643207915	3.326405237004737	1.0	1.0	1.0	1.0	1.0	1.0	6.0
10320000	0.0669312170436425	0.3361284929681776	1.4750893640773457	1.3296768629458697	0.9867985730159771	1.9176867119806806	1.0	1.0	1.0	1.0	1.0	1.0	6.0
10360000	0.9845631102347236	0.17693022568984923	0.8654736676922924	0.5866554209557532	0.9331593516428499	1.59508343557724	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10400000	0.41479460946299274	0.5060152025525112	1.3821910769335668	0.9531188441642048	1.0266801291306336	2.1670045657139716	1.0	1.0	1.0	1.0	1.0	1.0	6.0
10440000	0.026352065543268455	0.6740229906724843	1.3701261325114782	1.105041594770848	0.8728036459061219	3.1123624527747777	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10480000	0.35243165558985046	0.13605263764764197	0.9647195066584671	0.7986153512312747	0.3890810063709471	0.7591204518742201	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10520000	0.023435335609124783	0.4482215359302759	1.2276017283922702	0.562128356632239	0.3849216955373069	0.4940822281051392	1.0	1.0	1.0	1.0	1.0	1.0	6.0
10560000	1.3363346896260329	0.3454752178931707	1.1151991713617606	0.36368647765751183	0.6869771036815735	1.1906331168383453	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10600000	0.7307801475577181	0.5948012346253062	1.9062304030283157	1.170394596903105	0.32822021428499826	1.7714510346558363	1.0	1.0	1.0	1.0	1.0	1.0	6.0
10640000	0.2792982747774092	0.7166565320255732	1.0739390825982358	0.7873995662294769	0.4734886351885286	1.3132317674598275	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10680000	0.6704923657220899	0.5529608755966049	0.8746772533545686	0.7117895724902717	0.36167627941342384	1.6706170126419024	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10720000	1.204620807951813	0.04073959961197837	0.8641531955468489	0.3115278659153231	0.25132472889390717	1.6552925354528438	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10760000	2.3956320277496497	0.23293417017691667	1.9939220855620143	1.240462471272371	0.6671264460444576	1.5947197064874075	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10800000	1.419211285587282	0.42223810194584577	2.1026353972662015	0.3419993588462727	0.8941387543524322	1.1516608224525064	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10840000	0.9627939761076446	0.5255699391731521	1.2269159620645151	1.734116425430403	0.9722263386046545	2.3852055380867734	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10880000	0.5594272045399101	2.503923264178115	3.0695477287508317	1.8451167311710595	1.7993658515740831	2.8817924179009182	0.0	1.0	1.0	1.0	1.0	1.0	5.0
10920000	0.22823296176848912	1.2063343376850246	3.973395665112633	1.4920670737000299	2.136484043914158	3.84142332287646	1.0	1.0	1.0	1.0	1.0	1.0	6.0
10960000	0.3102805475307539	0.5641830521397699	1.7082072200879632	1.1520967107551885	0.5706051571596055	2.4647918496564762	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11000000	0.4682670970695666	0.790735624048988	2.142534871962218	1.2454226866591427	0.5187474975341037	2.1336501570111044	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11040000	0.1035807468722901	0.5161105771542785	0.4800915709553805	0.33848978869839547	0.3024231797821023	1.0080450389918811	1.0	1.0	1.0	1.0	1.0	1.0	6.0
11080000	0.9847684561591287	0.23703646623045538	0.9173705815085672	0.25673270842034185	0.3956993417822915	0.5922417135954988	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11120000	0.44383088355047484	0.8543498307787065	1.2015661833689542	0.8671629605641185	1.876850795347555	2.0239075267764273	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11160000	0.19859481817764818	0.2590279937155039	0.8117128400730075	0.7978613907620722	0.8819341468549351	0.481534003774014	1.0	1.0	1.0	1.0	1.0	1.0	6.0
11200000	0.011931003603905916	0.3692967675858211	1.399563279939383	0.500937005025768	0.54265773017996	1.318092939954367	1.0	1.0	1.0	1.0	1.0	1.0	6.0
11240000	0.2627983327501266	0.08011299715131848	0.8736820068468812	0.7545152278368351	0.6555946447114334	1.0168276005430303	1.0	1.0	1.0	1.0	1.0	1.0	6.0
11280000	1.8127689799372677	0.20381596516290634	4.077302022280529	0.9276158145478569	2.572154182860691	1.8134588708301302	1.0	1.0	1.0	1.0	1.0	1.0	6.0
11320000	1.3213037001418955	0.22172908522918627	1.063621140943024	0.5825058056065185	0.38542374324084033	0.7004546848915624	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11360000	0.08624353567816889	0.38157146444914314	2.5761956712345895	1.1086386397950525	0.958559836051035	0.7879534087489962	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11400000	0.4365269683420882	0.49167822759615815	2.2744526115065407	0.545895616756974	0.35202926983366967	1.2802831428669341	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11440000	2.699978603278201	1.1418300561738688	3.0128214908650053	0.5619165112777963	0.4849670603209679	2.3435155823530662	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11480000	0.037144441208242056	0.3922760662830926	0.9386257825877911	0.7170889748018796	0.42897592768916243	0.9129467221668243	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11520000	0.42107757434176524	0.6818867663165752	1.828032985825811	1.6605832298096297	0.6338141595824137	2.910358976063122	1.0	1.0	1.0	1.0	1.0	1.0	6.0
11560000	0.4481747692967785	0.7910753591471816	4.063849219233225	0.8011128338583906	1.2363765245853848	2.5559947156935015	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11600000	0.8967985425938402	0.35336015525490994	1.9250359441613003	1.1189431841204671	0.9366146947007	1.160821496611973	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11640000	0.2828504369755236	0.06985401185043918	1.06727023578862	0.45533708396784006	0.4828455485849483	0.5273011316931622	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11680000	0.250170392399537	0.2810884938232215	2.3832817894077003	1.2201418790932679	0.46306269236972175	1.168885194156468	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11720000	0.25937272975376674	1.0121300818908723	1.616788336510244	0.36357361438795466	0.7087226047943911	1.2301498455956168	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11760000	0.479348435993542	2.0433663967755	1.7535758642306685	0.8239210875571295	0.5843627529854207	1.6165898718326406	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11800000	0.6777042183935567	1.7942670010573323	0.921422382194899	0.8283473063281729	1.278484932024512	2.1163449642871	0.0	1.0	1.0	1.0	1.0	1.0	5.0
11840000	0.20353305583892473	0.46833652381735186	1.642182493940928	1.5293627643895276	0.5720794109253624	1.642448637681421	1.0	1.0	1.0	1.0	1.0	1.0	6.0
11880000	0.5583360281369544	1.6503645904049853	1.4257781327125538	1.6466322762595484	1.1218287309696513	3.386669569959801	0.0	1.0	1.0	1.0	1.0	1.0	5.0
